order_item_id,order_id,order_date,customer_id,product_id,quantity,unit_price,channel
4005,944,2026-06-01,45.0,31.0,5,25.17,store
4006,596,2026-06-01,43.0,4.0,4,693.9,web
4007,429,2026-06-01,55.0,10.0,10,543.02,store
4008,1437,2026-06-01,17.0,1.0,5,109.47,mobile
4009,200,2026-06-01,33.0,6.0,10,407.85,mobile
4010,802,2026-06-01,100.0,41.0,2,423.56,web
4011,1648,2026-06-01,67.0,9.0,3,517.4,web
4012,1665,2026-06-01,18.0,39.0,8,495.0,mobile
4013,245,2026-06-01,17.0,25.0,3,464.48,store
4014,1020,2026-06-01,65.0,2.0,9,352.06,store
4015,31,2026-06-01,84.0,10.0,8,558.71,store
4016,23,2026-06-01,2.0,2.0,8,335.71,store
4017,206,2026-06-01,94.0,26.0,2,36.85,web
4018,1340,2026-06-01,68.0,13.0,1,515.5,mobile
4019,377,2026-06-01,1.0,23.0,2,432.26,web
4020,1655,2026-06-01,40.0,25.0,10,547.29,mobile
4021,422,2026-06-01,92.0,15.0,8,88.17,web
4022,611,2026-06-01,31.0,45.0,6,404.24,mobile
4023,1576,2026-06-01,22.0,47.0,3,353.15,web
4024,1504,2026-06-01,82.0,22.0,5,64.93,store
4025,9,2026-06-01,48.0,29.0,8,715.47,mobile
4026,1633,2026-06-01,37.0,36.0,7,57.55,web
4027,1414,2026-06-01,52.0,41.0,5,436.13,web
4028,949,2026-06-01,10.0,7.0,4,68.31,web
4029,1374,2026-06-01,12.0,42.0,4,329.04,store
4030,1607,2026-06-01,47.0,13.0,7,498.39,mobile
4031,630,2026-06-01,28.0,42.0,9,339.96,mobile
4032,865,2026-06-01,37.0,14.0,6,43.27,mobile
4033,495,2026-06-01,49.0,8.0,5,165.5,store
4034,1362,2026-06-01,9.0,6.0,9,434.3,mobile
4035,114,2026-06-01,64.0,14.0,3,43.73,store
4036,462,2026-06-01,66.0,28.0,6,604.44,mobile
4037,493,2026-06-01,97.0,12.0,5,555.13,store
4038,162,2026-06-01,64.0,14.0,1,50.02,mobile
4039,319,2026-06-01,10.0,5.0,3,456.43,store
4040,447,2026-06-01,9.0,3.0,7,284.34,mobile
4041,560,2026-06-01,91.0,12.0,3,506.68,store
4042,1063,2026-06-01,37.0,41.0,9,410.33,store
4043,421,2026-06-01,44.0,10.0,5,449.28,mobile
4044,465,2026-06-01,80.0,2.0,1,335.55,web
4045,1239,2026-06-01,6.0,43.0,4,441.02,web
4046,646,2026-06-01,66.0,34.0,1,328.71,web
4047,399,2026-06-01,1.0,22.0,4,64.81,mobile
4048,4,2026-06-01,16.0,7.0,3,65.47,store
4049,878,2026-06-01,11.0,39.0,4,538.13,mobile
4050,825,2026-06-01,45.0,40.0,6,127.61,store
4051,899,2026-06-01,37.0,37.0,3,451.11,store
4052,815,2026-06-01,6.0,34.0,4,294.6,web
4053,1113,2026-06-01,98.0,13.0,8,439.09,web
4054,723,2026-06-01,28.0,4.0,9,554.24,store
4055,1648,2026-06-01,32.0,7.0,6,75.31,mobile
4056,335,2026-06-01,87.0,4.0,9,592.08,mobile
4057,700,2026-06-01,16.0,46.0,8,126.69,store
4058,987,2026-06-01,4.0,15.0,5,95.88,store
4059,1187,2026-06-01,6.0,7.0,7,66.72,web
4060,812,2026-06-01,43.0,17.0,1,431.79,web
4061,1471,2026-06-01,31.0,47.0,2,349.13,store
4062,1574,2026-06-01,46.0,13.0,10,452.96,web
4063,384,2026-06-01,77.0,41.0,1,432.12,mobile
4064,1513,2026-06-01,34.0,25.0,4,537.65,store
4065,787,2026-06-01,8.0,38.0,9,294.95,mobile
4066,1435,2026-06-01,48.0,24.0,10,563.0,store
4067,763,2026-06-01,20.0,49.0,10,45.47,mobile
4068,1544,2026-06-01,99.0,26.0,10,34.59,mobile
4069,1196,2026-06-01,28.0,3.0,2,281.55,web
4070,204,2026-06-01,20.0,29.0,7,774.74,mobile
4071,1330,2026-06-01,44.0,39.0,9,512.42,mobile
4072,868,2026-06-01,78.0,25.0,1,448.49,mobile
4073,47,2026-06-01,58.0,40.0,9,114.31,web
4074,563,2026-06-01,50.0,47.0,7,375.73,web
4075,1532,2026-06-01,35.0,9.0,6,503.84,mobile
4076,1085,2026-06-01,64.0,24.0,6,477.35,web
4077,627,2026-06-01,81.0,17.0,5,438.06,store
4078,1381,2026-06-01,58.0,26.0,9,37.87,web
4079,606,2026-06-01,89.0,30.0,10,407.64,store
4080,1658,2026-06-01,52.0,16.0,3,12.24,mobile
4081,1526,2026-06-01,29.0,43.0,5,386.97,store
4082,546,2026-06-01,35.0,49.0,3,50.73,mobile
4083,1280,2026-06-01,54.0,2.0,7,348.53,store
4084,475,2026-06-01,38.0,24.0,3,478.23,web
4085,344,2026-06-01,99.0,39.0,6,474.14,web
4086,1660,2026-06-01,88.0,25.0,6,464.57,mobile
4087,730,2026-06-01,64.0,,-2,615.87,web
4088,879,2026-06-01,34.0,43.0,9,449.96,mobile
4089,1411,2026-06-01,93.0,18.0,6,11.46,store
4090,1650,2026-06-01,2.0,48.0,7,502.36,web
4091,1063,2026-06-01,21.0,27.0,9,522.76,mobile
4092,1347,2026-06-01,22.0,15.0,9,98.72,web
4093,335,2026-06-01,84.0,45.0,10,378.84,store
4094,756,2026-06-01,11.0,19.0,5,455.67,store
4095,606,2026-06-01,65.0,47.0,4,366.4,web
4096,111,2026-06-01,8.0,20.0,2,394.77,web
4097,1302,2026-06-01,16.0,9.0,3,455.17,store
4098,1416,2026-06-01,26.0,11.0,10,229.22,store
4099,1421,2026-06-01,56.0,20.0,10,440.74,store
4100,538,2026-06-01,10.0,49.0,9,52.78,web
4101,417,2026-06-01,26.0,33.0,2,382.35,store
4102,472,2026-06-01,73.0,23.0,2,350.26,store
4103,1213,2026-06-01,18.0,47.0,7,374.42,web
4104,494,2026-06-01,71.0,15.0,3,104.32,mobile
4105,435,2026-06-01,78.0,15.0,10,95.62,store
4106,1208,2026-06-01,36.0,14.0,6,42.91,mobile
4107,558,2026-06-01,78.0,27.0,5,541.05,store
4108,1620,2026-06-01,47.0,38.0,1,293.35,store
4109,580,2026-06-01,40.0,38.0,10,278.27,web
4110,1288,2026-06-01,59.0,32.0,6,191.16,store
4111,438,2026-06-01,39.0,35.0,3,566.13,store
4112,986,2026-06-01,46.0,44.0,2,445.58,mobile
4113,81,2026-06-01,77.0,36.0,8,64.64,web
4114,403,2026-06-01,31.0,34.0,1,289.22,web
4115,678,2026-06-01,11.0,32.0,9,233.65,mobile
4116,482,2026-06-01,63.0,19.0,9,462.5,mobile
4117,371,2026-06-01,70.0,45.0,10,489.85,store
4118,688,2026-06-01,44.0,3.0,7,266.62,web
4119,486,2026-06-01,64.0,35.0,5,588.81,web
4120,474,2026-06-01,21.0,46.0,3,134.61,store
4121,267,2026-06-01,100.0,2.0,6,288.41,store
4122,468,2026-06-01,15.0,18.0,5,13.12,web
4123,713,2026-06-01,31.0,24.0,6,482.55,web
4124,91,2026-06-01,75.0,32.0,10,192.72,mobile
4125,1370,2026-06-01,96.0,3.0,3,231.48,store
4126,1240,2026-06-01,57.0,32.0,3,184.79,web
4127,1537,2026-06-01,47.0,23.0,4,390.28,store
4128,1666,2026-06-01,5.0,41.0,5,423.36,web
4129,1248,2026-06-01,71.0,27.0,8,538.64,mobile
4130,461,2026-06-01,1.0,29.0,4,661.07,mobile
4131,1448,2026-06-01,4.0,33.0,8,459.54,web
4132,383,2026-06-01,23.0,34.0,3,340.04,mobile
4133,1376,2026-06-01,87.0,50.0,9,351.18,web
4134,261,2026-06-01,25.0,44.0,6,390.98,store
4135,992,2026-06-01,90.0,2.0,9,343.61,store
4136,225,2026-06-01,53.0,32.0,2,233.19,mobile
4137,251,2026-06-01,100.0,4.0,8,674.48,store
4138,803,2026-06-01,60.0,26.0,9,40.54,store
4139,1447,2026-06-01,68.0,40.0,2,116.68,mobile
4140,362,2026-06-01,11.0,2.0,8,347.95,store
4141,763,2026-06-01,9.0,45.0,2,389.69,web
4142,363,2026-06-01,58.0,27.0,5,486.98,mobile
4143,1389,2026-06-01,24.0,8.0,2,155.91,store
4144,1443,2026-06-01,38.0,14.0,5,45.36,web
4145,543,2026-06-01,18.0,5.0,7,440.72,store
4146,715,2026-06-01,69.0,9.0,7,521.59,web
4147,740,2026-06-01,61.0,8.0,5,147.02,store
4148,743,2026-06-01,12.0,33.0,3,363.55,store
4149,1048,2026-06-01,56.0,33.0,6,382.9,store
4150,208,2026-06-01,12.0,14.0,6,41.08,web
4151,784,2026-06-01,45.0,15.0,1,101.09,store
4152,243,2026-06-01,75.0,1.0,10,103.71,mobile
4153,1125,2026-06-01,52.0,47.0,3,456.98,web
4154,21,2026-06-01,96.0,32.0,6,202.48,web
4155,821,2026-06-01,67.0,14.0,6,45.09,store
4156,644,2026-06-01,62.0,11.0,10,261.2,store
4157,716,2026-06-01,53.0,39.0,8,512.93,mobile
4158,443,2026-06-01,16.0,12.0,1,458.73,web
4159,987,2026-06-01,96.0,38.0,10,318.6,store
4160,832,2026-06-01,100.0,11.0,1,251.7,store
4161,1524,2026-06-01,,25.0,7,528.52,mobile
4162,1436,2026-06-01,45.0,23.0,9,388.33,mobile
4163,1635,2026-06-01,83.0,26.0,6,33.36,mobile
4164,43,2026-06-01,15.0,18.0,1,10.88,mobile
4165,1348,2026-06-01,91.0,39.0,-2,537.03,mobile
4166,1468,2026-06-01,47.0,6.0,10,369.38,web
4167,754,2026-06-01,86.0,21.0,8,162.64,mobile
4168,1106,2026-06-01,87.0,14.0,9,48.72,mobile
4169,92,2026-06-01,58.0,16.0,7,10.35,store
4170,662,2026-06-01,86.0,33.0,6,434.02,web
4171,1015,2026-06-01,54.0,6.0,4,439.53,store
4172,339,2026-06-01,65.0,8.0,3,183.08,store
4173,659,2026-06-01,14.0,20.0,10,402.57,web
4174,593,2026-06-01,78.0,14.0,3,44.21,web
4175,382,2026-06-01,21.0,45.0,5,458.56,mobile
4176,1297,2026-06-01,5.0,15.0,5,101.02,web
4177,1183,2026-06-01,11.0,45.0,3,455.89,web
4178,1138,2026-06-01,11.0,16.0,5,11.74,web
4179,763,2026-06-01,77.0,25.0,5,525.29,mobile
4180,156,2026-06-01,19.0,1.0,2,98.24,store
4181,1233,2026-06-01,77.0,10.0,5,564.78,mobile
4182,1096,2026-06-01,68.0,22.0,8,68.92,mobile
4183,93,2026-06-01,56.0,45.0,7,408.83,mobile
4184,78,2026-06-01,31.0,4.0,4,677.66,mobile
4185,1092,2026-06-01,2.0,18.0,10,12.98,store
4186,406,2026-06-01,3.0,1.0,6,106.79,store
4187,737,2026-06-01,52.0,8.0,8,151.37,store
4188,1243,2026-06-01,43.0,47.0,4,427.34,web
4189,683,2026-06-01,95.0,49.0,8,44.15,store
4190,377,2026-06-01,82.0,30.0,8,403.58,web
4191,962,2026-06-01,5.0,49.0,1,49.94,mobile
4192,672,2026-06-01,10.0,28.0,5,509.64,store
4193,608,2026-06-01,20.0,24.0,10,552.88,mobile
4194,200,2026-06-01,12.0,50.0,2,329.05,web
4195,384,2026-06-01,91.0,2.0,6,333.19,web
4196,1346,2026-06-01,67.0,47.0,5,352.67,web
4197,601,2026-06-01,20.0,2.0,6,348.13,mobile
4198,1166,2026-06-01,54.0,7.0,6,77.67,store
4199,120,2026-06-01,12.0,20.0,8,449.22,store
4200,861,2026-06-01,17.0,45.0,3,424.05,store
4201,60,2026-06-01,15.0,6.0,9,358.32,mobile
4202,592,2026-06-01,63.0,3.0,6,289.94,mobile
4203,1373,2026-06-01,76.0,3.0,8,227.28,store
4204,1232,2026-06-01,36.0,50.0,2,344.41,store
4205,1428,2026-06-01,42.0,5.0,3,525.65,store
4206,923,2026-06-01,64.0,47.0,-3,358.01,web
4207,804,2026-06-01,10.0,35.0,9,543.32,store
4208,1632,2026-06-01,16.0,41.0,6,400.27,store
4209,1543,2026-06-01,7.0,,4,417.94,store
4210,1394,2026-06-01,75.0,15.0,6,99.35,store
4211,1617,2026-06-01,40.0,29.0,8,641.99,store
4212,313,2026-06-01,16.0,40.0,10,108.7,store
4213,760,2026-06-01,11.0,12.0,5,459.19,store
4214,1022,2026-06-01,44.0,41.0,6,407.15,mobile
4215,337,2026-06-01,17.0,17.0,2,439.35,web
4216,1063,2026-06-01,70.0,17.0,4,428.86,store
4217,626,2026-06-01,34.0,36.0,10,56.51,mobile
4218,951,2026-06-01,82.0,46.0,1,137.97,web
4219,610,2026-06-01,69.0,47.0,3,405.91,mobile
4220,461,2026-06-01,17.0,29.0,8,755.04,web
4221,808,2026-06-01,43.0,27.0,9,520.75,mobile
4222,99,2026-06-01,43.0,12.0,3,457.75,store
4223,1035,2026-06-01,41.0,24.0,7,621.29,mobile
4224,1062,2026-06-01,5.0,32.0,8,189.03,web
4225,1147,2026-06-01,61.0,1.0,3,106.27,store
4226,807,2026-06-01,16.0,24.0,2,594.98,mobile
4227,1582,2026-06-01,98.0,3.0,3,277.66,mobile
4228,663,2026-06-01,93.0,2.0,8,355.29,store
4229,1089,2026-06-01,90.0,12.0,4,561.18,mobile
4230,1161,2026-06-01,34.0,17.0,2,525.8,mobile
4231,197,2026-06-01,49.0,50.0,8,390.8,mobile
4232,1312,2026-06-01,31.0,33.0,10,404.15,web
4233,247,2026-06-01,52.0,19.0,5,561.5,store
4234,346,2026-06-01,34.0,32.0,9,206.65,store
4235,1282,2026-06-01,83.0,26.0,1,40.54,mobile
4236,1591,2026-06-01,1.0,5.0,10,511.78,mobile
4237,1420,2026-06-01,66.0,24.0,5,614.99,store
4238,218,2026-06-01,97.0,8.0,9,175.89,store
4239,342,2026-06-01,48.0,1.0,7,91.67,store
4240,294,2026-06-01,5.0,12.0,10,449.15,store
4241,634,2026-06-01,96.0,50.0,2,326.16,store
4242,191,2026-06-01,18.0,3.0,3,257.83,mobile
4243,1428,2026-06-01,76.0,5.0,8,500.13,mobile
4244,1431,2026-06-01,36.0,36.0,7,61.3,web
4245,994,2026-06-01,85.0,33.0,8,411.77,web
4246,1068,2026-06-01,10.0,26.0,2,34.67,mobile
4247,1202,2026-06-01,90.0,43.0,9,452.54,store
4248,1641,2026-06-01,88.0,38.0,10,307.43,mobile
4249,42,2026-06-01,36.0,37.0,9,566.53,web
4250,949,2026-06-01,9.0,31.0,3,27.1,mobile
4251,1156,2026-06-01,35.0,23.0,2,352.93,web
4252,1428,2026-06-01,61.0,17.0,7,448.65,mobile
4253,270,2026-06-01,98.0,12.0,1,502.11,mobile
4254,1474,2026-06-01,20.0,13.0,10,414.45,web
4255,1236,2026-06-01,,42.0,8,336.8,mobile
4256,1226,2026-06-01,48.0,44.0,9,446.23,store
4257,506,2026-06-01,72.0,32.0,5,193.62,mobile
4258,915,2026-06-01,89.0,7.0,3,65.01,store
4259,460,2026-06-01,8.0,24.0,2,532.09,mobile
4260,1251,2026-06-01,10.0,4.0,9,587.22,store
4261,57,2026-06-01,5.0,17.0,6,438.12,store
4262,1335,2026-06-01,13.0,4.0,4,682.21,mobile
4263,1511,2026-06-01,22.0,26.0,2,34.78,mobile
4264,26,2026-06-01,33.0,21.0,1,172.61,web
4265,1566,2026-06-01,48.0,43.0,8,433.73,store
4266,846,2026-06-01,5.0,35.0,2,486.87,web
4267,1036,2026-06-01,12.0,34.0,8,331.64,store
4268,320,2026-06-01,38.0,34.0,10,328.75,web
4269,85,2026-06-01,27.0,12.0,2,444.68,web
4270,718,2026-06-01,97.0,34.0,10,324.17,store
4271,1531,2026-06-01,90.0,15.0,5,97.11,mobile
4272,761,2026-06-01,20.0,1.0,6,86.61,store
4273,549,2026-06-01,40.0,22.0,2,59.13,store
4274,1485,2026-06-01,59.0,36.0,8,58.57,store
4275,1375,2026-06-01,32.0,7.0,9,78.31,store
4276,447,2026-06-01,15.0,9.0,9,445.26,store
4277,1555,2026-06-01,55.0,12.0,1,501.76,mobile
4278,239,2026-06-01,39.0,43.0,6,419.97,store
4279,1264,2026-06-01,26.0,40.0,10,120.24,web
4280,191,2026-06-01,65.0,47.0,9,406.39,store
4281,159,2026-06-01,86.0,6.0,9,384.19,web
4282,138,2026-06-01,26.0,5.0,6,536.52,web
4283,281,2026-06-01,93.0,1.0,8,107.27,store
4284,1649,2026-06-01,69.0,17.0,1,469.03,web
4285,634,2026-06-01,73.0,35.0,4,601.06,store
4286,508,2026-06-01,79.0,12.0,8,516.73,mobile
4287,783,2026-06-01,14.0,3.0,8,254.67,store
4288,801,2026-06-01,39.0,34.0,10,267.64,store
4289,235,2026-06-01,5.0,26.0,9,36.59,mobile
4290,256,2026-06-01,17.0,16.0,3,12.59,mobile
4291,507,2026-06-01,81.0,36.0,4,58.87,store
4292,1091,2026-06-01,3.0,39.0,3,426.26,store
4293,605,2026-06-01,39.0,35.0,10,550.69,store
4294,288,2026-06-01,52.0,,6,111.37,mobile
4295,1258,2026-06-01,83.0,43.0,10,463.91,mobile
4296,754,2026-06-01,15.0,1.0,6,89.99,web
4297,1005,2026-06-01,11.0,43.0,3,425.2,web
4298,1457,2026-06-01,40.0,19.0,9,524.99,mobile
4299,1458,2026-06-01,48.0,9.0,7,417.93,web
4300,1275,2026-06-01,89.0,9.0,2,472.77,store
4301,380,2026-06-01,86.0,30.0,5,367.78,mobile
4302,1486,2026-06-01,51.0,39.0,1,431.35,store
4303,1097,2026-06-01,21.0,39.0,4,447.08,store
4304,229,2026-06-01,83.0,26.0,9,38.4,store
4305,838,2026-06-01,15.0,6.0,2,384.26,web
4306,1161,2026-06-01,28.0,28.0,9,562.11,mobile
4307,1351,2026-06-01,17.0,24.0,6,576.1,store
4308,1066,2026-06-01,52.0,23.0,5,412.22,store
4309,857,2026-06-01,75.0,41.0,9,422.73,store
4310,1059,2026-06-01,22.0,26.0,8,39.02,web
4311,1416,2026-06-01,76.0,45.0,6,455.36,web
4312,824,2026-06-01,100.0,27.0,1,551.94,store
4313,165,2026-06-01,79.0,13.0,3,527.77,mobile
4314,1327,2026-06-01,52.0,15.0,6,108.2,store
4315,149,2026-06-01,61.0,22.0,8,66.72,store
4316,94,2026-06-01,27.0,46.0,9,123.85,web
4317,1042,2026-06-01,60.0,21.0,5,149.34,store
4318,578,2026-06-01,86.0,49.0,2,43.91,store
4319,679,2026-06-01,93.0,31.0,5,26.19,store
4320,1636,2026-06-01,69.0,8.0,5,179.25,store
4321,144,2026-06-01,52.0,38.0,2,269.35,store
4322,858,2026-06-01,46.0,20.0,7,403.81,store
4323,910,2026-06-01,44.0,50.0,6,347.01,mobile
4324,124,2026-06-01,5.0,20.0,5,413.24,store
4325,958,2026-06-01,80.0,30.0,2,358.0,store
4326,700,2026-06-01,22.0,47.0,8,397.51,web
4327,1385,2026-06-01,12.0,5.0,6,507.45,web
4328,235,2026-06-01,99.0,31.0,2,23.2,web
4329,314,2026-06-01,12.0,47.0,5,439.66,mobile
4330,1454,2026-06-01,11.0,43.0,7,438.15,web
4331,151,2026-06-01,27.0,28.0,3,586.47,store
4332,269,2026-06-01,83.0,44.0,3,391.67,web
4333,976,2026-06-01,59.0,20.0,3,466.78,web
4334,484,2026-06-01,19.0,49.0,10,56.16,web
4335,1527,2026-06-01,28.0,9.0,8,464.75,web
4336,1497,2026-06-01,74.0,36.0,3,70.07,store
4337,713,2026-06-01,23.0,33.0,7,392.83,web
4338,534,2026-06-01,63.0,50.0,3,361.87,store
4339,1340,2026-06-01,40.0,40.0,6,122.69,web
4340,739,2026-06-01,100.0,14.0,10,45.0,mobile
4341,461,2026-06-01,18.0,35.0,6,544.0,web
4342,144,2026-06-01,93.0,22.0,7,57.33,mobile
4343,1353,2026-06-01,31.0,50.0,6,389.42,mobile
4344,1431,2026-06-01,14.0,46.0,6,144.99,web
4345,421,2026-06-01,1.0,30.0,7,357.97,mobile
4346,254,2026-06-01,34.0,25.0,3,542.78,store
4347,1174,2026-06-01,99.0,19.0,2,565.66,mobile
4348,561,2026-06-01,83.0,26.0,6,41.81,store
4349,1073,2026-06-01,51.0,39.0,5,443.39,store
4350,1002,2026-06-01,44.0,15.0,5,112.06,mobile
4351,1253,2026-06-01,26.0,42.0,2,411.11,mobile
4352,362,2026-06-01,44.0,9.0,9,517.48,mobile
4353,864,2026-06-01,59.0,9.0,4,520.2,mobile
4354,1033,2026-06-01,47.0,22.0,8,66.51,web
4355,826,2026-06-01,58.0,50.0,9,341.48,web
4356,262,2026-06-01,98.0,46.0,2,140.26,mobile
4357,1015,2026-06-01,85.0,47.0,1,373.44,store
4358,1303,2026-06-01,91.0,16.0,2,11.1,web
4359,1350,2026-06-01,53.0,25.0,9,523.14,web
4360,73,2026-06-01,4.0,10.0,5,488.89,web
4361,1596,2026-06-01,34.0,16.0,1,11.31,web
4362,289,2026-06-01,99.0,10.0,4,463.12,store
4363,1216,2026-06-01,44.0,29.0,5,750.49,store
4364,898,2026-06-01,8.0,21.0,5,156.02,store
4365,10,2026-06-01,82.0,15.0,3,87.02,store
4366,1339,2026-06-01,69.0,7.0,3,78.0,mobile
4367,337,2026-06-01,90.0,26.0,10,32.71,mobile
4368,924,2026-06-01,19.0,47.0,1,405.95,store
4369,588,2026-06-01,34.0,20.0,6,405.84,mobile
4370,837,2026-06-01,31.0,47.0,2,380.97,web
4371,63,2026-06-01,8.0,32.0,3,220.29,store
4372,102,2026-06-01,51.0,27.0,10,613.02,store
4373,237,2026-06-01,30.0,4.0,6,639.33,store
4374,12,2026-06-01,86.0,30.0,7,381.06,mobile
4375,1203,2026-06-01,4.0,26.0,-9,39.3,store
4376,382,2026-06-01,37.0,26.0,6,36.3,web
4377,434,2026-06-01,68.0,24.0,6,575.6,store
4378,1,2026-06-01,66.0,43.0,9,432.43,mobile
4379,1030,2026-06-01,67.0,11.0,10,248.64,web
4380,358,2026-06-01,81.0,24.0,8,552.29,store
4381,1253,2026-06-01,84.0,3.0,2,273.23,web
4382,1529,2026-06-01,88.0,40.0,9,108.28,mobile
4383,886,2026-06-01,39.0,32.0,8,182.44,web
4384,1201,2026-06-01,39.0,34.0,5,301.65,mobile
4385,795,2026-06-01,1.0,5.0,9,489.15,mobile
4386,1461,2026-06-01,67.0,25.0,8,564.88,store
4387,441,2026-06-01,87.0,6.0,8,435.68,store
4388,2,2026-06-01,79.0,21.0,10,140.43,web
4389,941,2026-06-01,55.0,19.0,10,568.18,store
4390,1418,2026-06-01,60.0,2.0,9,336.93,store
4391,1135,2026-06-01,94.0,19.0,5,546.9,web
4392,335,2026-06-01,74.0,27.0,8,499.05,store
4393,1662,2026-06-01,83.0,6.0,6,420.69,web
4394,203,2026-06-01,75.0,40.0,9,106.74,store
4395,1452,2026-06-01,54.0,9.0,8,486.83,mobile
4396,1458,2026-06-01,33.0,49.0,9,54.12,web
4397,915,2026-06-01,78.0,8.0,5,182.58,web
4398,603,2026-06-01,11.0,33.0,8,413.97,mobile
4399,1124,2026-06-01,78.0,48.0,9,476.85,web
4400,155,2026-06-01,18.0,39.0,2,506.73,store
4401,1171,2026-06-01,6.0,45.0,5,414.66,mobile
4402,356,2026-06-01,97.0,27.0,3,629.3,store
4403,799,2026-06-01,57.0,13.0,6,484.55,store
4404,624,2026-06-01,63.0,17.0,4,477.27,mobile
4405,1540,2026-06-01,9.0,39.0,2,522.3,mobile
4406,229,2026-06-01,31.0,14.0,10,40.58,mobile
4407,284,2026-06-01,51.0,38.0,9,304.27,store
4408,102,2026-06-01,10.0,40.0,6,120.93,store
4409,938,2026-06-01,77.0,19.0,10,504.24,web
4410,956,2026-06-01,30.0,17.0,10,433.74,web
4411,472,2026-06-01,5.0,7.0,3,74.13,mobile
4412,862,2026-06-01,77.0,12.0,10,469.34,store
4413,1515,2026-06-01,30.0,15.0,1,91.92,mobile
4414,1534,2026-06-01,68.0,33.0,7,456.33,web
4415,1304,2026-06-01,83.0,30.0,1,360.73,web
4416,882,2026-06-01,72.0,49.0,5,51.73,store
4417,189,2026-06-01,48.0,19.0,1,535.36,web
4418,384,2026-06-01,84.0,14.0,7,48.59,store
4419,316,2026-06-01,81.0,49.0,4,46.49,mobile
4420,1085,2026-06-01,14.0,50.0,5,357.69,mobile
4421,977,2026-06-01,59.0,46.0,5,130.74,web
4422,1122,2026-06-01,41.0,35.0,3,469.6,store
4423,883,2026-06-01,42.0,42.0,6,351.74,web
4424,354,2026-06-01,85.0,22.0,1,59.96,mobile
4425,1351,2026-06-01,8.0,10.0,2,527.51,web
4426,846,2026-06-01,50.0,45.0,-2,421.06,web
4427,657,2026-06-01,75.0,29.0,5,777.86,store
4428,128,2026-06-01,1.0,50.0,4,395.71,store
4429,1591,2026-06-01,99.0,20.0,3,393.47,web
4430,1307,2026-06-01,63.0,45.0,5,380.23,web
4431,72,2026-06-01,87.0,45.0,7,493.44,web
4432,699,2026-06-01,76.0,13.0,10,416.03,web
4433,1195,2026-06-01,32.0,7.0,4,69.34,web
4434,1636,2026-06-01,14.0,13.0,7,446.01,web
4435,939,2026-06-01,87.0,3.0,1,224.95,mobile
4436,1091,2026-06-01,16.0,28.0,1,508.82,store
4437,216,2026-06-01,11.0,8.0,8,167.88,web
4438,471,2026-06-01,54.0,36.0,10,56.5,web
4439,1485,2026-06-01,62.0,24.0,8,572.23,store
4440,726,2026-06-01,7.0,5.0,1,449.0,mobile
4441,996,2026-06-01,79.0,27.0,2,608.88,store
4442,321,2026-06-01,,30.0,4,390.75,mobile
4443,115,2026-06-01,54.0,33.0,5,386.82,web
4444,904,2026-06-01,86.0,20.0,3,449.99,mobile
4445,1414,2026-06-01,93.0,6.0,4,460.62,store
4446,788,2026-06-01,87.0,32.0,4,218.32,store
4447,780,2026-06-01,44.0,3.0,4,245.67,mobile
4448,1591,2026-06-01,50.0,32.0,1,200.84,store
4449,206,2026-06-01,22.0,28.0,4,492.01,store
4450,609,2026-06-01,50.0,3.0,4,266.12,store
4451,1167,2026-06-01,33.0,17.0,6,426.07,store
4452,1119,2026-06-01,78.0,20.0,8,451.18,mobile
4453,902,2026-06-01,73.0,31.0,10,24.75,web
4454,1148,2026-06-01,78.0,38.0,3,328.04,mobile
4455,644,2026-06-01,18.0,10.0,6,547.2,web
4456,1196,2026-06-01,100.0,25.0,9,579.88,mobile
4457,327,2026-06-01,7.0,8.0,4,182.07,mobile
4458,326,2026-06-01,29.0,23.0,4,436.46,web
4459,511,2026-06-01,18.0,50.0,4,395.32,web
4460,795,2026-06-01,79.0,15.0,6,103.08,store
4461,414,2026-06-01,18.0,34.0,3,316.19,store
4462,282,2026-06-01,51.0,37.0,5,470.47,store
4463,969,2026-06-01,30.0,43.0,7,386.21,web
4464,1542,2026-06-01,59.0,23.0,8,384.7,store
4465,226,2026-06-01,81.0,40.0,4,101.26,web
4466,958,2026-06-01,51.0,2.0,9,301.36,web
4467,1443,2026-06-01,11.0,16.0,4,10.37,web
4468,451,2026-06-01,19.0,5.0,1,539.63,mobile
4469,731,2026-06-01,11.0,21.0,10,159.27,mobile
4470,295,2026-06-01,98.0,3.0,6,224.85,mobile
4471,95,2026-06-01,11.0,31.0,3,25.21,store
4472,719,2026-06-01,14.0,24.0,7,490.88,store
4473,134,2026-06-01,81.0,12.0,9,479.8,web
4474,1341,2026-06-01,100.0,47.0,10,362.33,web
4475,775,2026-06-01,70.0,33.0,10,447.02,mobile
4476,597,2026-06-01,46.0,45.0,9,472.45,web
4477,466,2026-06-01,96.0,26.0,9,37.78,web
4478,673,2026-06-01,45.0,10.0,1,441.0,mobile
4479,1567,2026-06-01,38.0,16.0,1,12.67,store
4480,127,2026-06-01,70.0,,3,250.62,web
4481,1077,2026-06-01,69.0,5.0,3,447.88,store
4482,427,2026-06-01,49.0,10.0,9,465.37,store
4483,93,2026-06-01,17.0,12.0,9,502.82,web
4484,475,2026-06-01,68.0,,7,32.93,store
4485,48,2026-06-01,95.0,13.0,6,486.53,store
4486,467,2026-06-01,45.0,41.0,2,412.74,store
